date,asset_id,product_id,subtype,market,low,mid,high,direct_low
2025-01-05,swsh7-209,246756,Holofoil,264.57,266.0,313.98,424.99,313.98
2025-01-05,swsh7-211,246702,Holofoil,39.55,33.22,43.99,77.69,46.98
2025-01-05,swsh7-212,246704,Holofoil,258.92,243.99,298.48,449.95,258.92
2025-01-05,swsh7-215,246723,Holofoil,1428.23,1490.0,1712.67,3000.0,1649.95
2025-01-05,swsh7-218,246733,Holofoil,542.95,459.08,675.5,850.0,691.0
2025-01-05,swsh7-41,246753,Holofoil,3.39,1.85,3.75,89.0,4.86
2025-01-05,swsh7-65,246690,Holofoil,7.49,4.8,8.51,500.0,16.23
2025-01-05,swsh7-75,246701,Holofoil,7.11,2.99,7.24,20.0,9.94
2025-01-05,swsh7-8,246691,Holofoil,3.92,2.31,4.28,24.99,5.75
2025-01-05,swsh8-271,253266,Holofoil,539.81,540.54,693.49,998.95,606.96
2025-01-05,swsh9-154,263873,Holofoil,192.94,165.0,212.97,1500.0,209.95
2025-01-06,base1-15,42355,Holofoil,122.64,66.85,138.13,300.0,
2025-01-06,base1-16,42356,Holofoil,38.51,23.01,32.3,64.99,25.18
2025-01-06,base1-2,42360,Holofoil,160.33,89.35,137.27,249.99,
2025-01-06,base1-4,42382,Holofoil,442.48,272.13,384.99,1249.99,
2025-01-06,base1-58,42402,Normal,2.77,0.38,2.07,9999.0,0.99
2025-01-06,cel25c-4,250320,Holofoil,95.81,75.0,102.11,249.0,117.11
2025-01-06,gym2-2,83861,1st Edition Holofoil,936.79,895.0,895.0,895.0,
2025-01-06,gym2-2,83861,Unlimited Holofoil,293.73,308.42,356.12,499.99,
2025-01-06,neo1-9,86903,1st Edition Holofoil,780.96,753.96,2950.0,2953.99,
2025-01-06,neo1-9,86903,Unlimited Holofoil,349.06,323.59,360.17,1000.0,
2025-01-06,sl-151-bundle,502000,Normal,65.63,54.69,69.99,194.94,
2025-01-06,sl-151-etb,503313,Normal,156.25,150.0,200.0,4999.99,
2025-01-06,sl-151-upc,502005,Normal,251.82,249.95,299.91,694.94,
2025-01-06,sl-ar-box,265519,Normal,205.6,230.0,300.0,1999.99,
2025-01-06,sl-base-box,185731,Normal,,17000.0,17000.0,17000.0,
2025-01-06,sl-bs-box,256141,Normal,243.71,263.99,300.0,777.0,
2025-01-06,sl-cel-upc,245140,Normal,393.07,394.8,455.96,1000.0,
2025-01-06,sl-champ-etb,218791,Normal,105.58,97.95,119.95,399.99,
2025-01-06,sl-cz-etb,453470,Normal,72.19,72.92,89.99,999.99,
2025-01-06,sl-evs-box,242436,Normal,1068.4,1300.0,1742.6,9999.99,
2025-01-06,sl-evs-etb,243721,Normal,401.02,495.0,500.0,989.99,
2025-01-06,sl-fs-box,247654,Normal,475.06,480.01,505.0,1299.99,
2025-01-06,sl-hf-etb,194729,Normal,218.84,215.0,249.99,499.99,
2025-01-06,sl-lo-box,277324,Normal,354.06,400.0,500.0,1299.99,
2025-01-06,sl-neo-box,193334,Normal,,39999.99,39999.99,39999.99,
2025-01-06,sl-obf-box,501257,Normal,154.91,150.0,195.87,999.99,
2025-01-06,sl-pe-etb,593355,Normal,143.76,140.0,145.82,179.99,
2025-01-06,sl-pf-etb,528040,Normal,85.65,79.99,90.0,150.0,
2025-01-06,sl-shf-etb,228821,Normal,54.32,49.0,66.25,300.0,
2025-01-06,sl-ss-box,565606,Normal,247.17,235.0,270.0,600.0,
2025-01-06,sl-st-box,283389,Normal,220.51,228.0,297.99,1248.0,
2025-01-06,sl-tf-box,536225,Normal,146.62,145.0,179.48,333.0,
2025-01-06,sv2-185,497557,Normal,0.21,0.01,0.25,5.74,
2025-01-06,sv2-185,497557,Reverse Holofoil,0.71,0.1,0.84,10.0,0.9
2025-01-06,sv2-254,497669,Holofoil,13.15,11.0,14.89,100.0,18.99
2025-01-06,sv2-269,497689,Holofoil,62.8,64.13,80.71,259.99,72.0
2025-01-06,sv3pt5-151,516566,Holofoil,7.66,5.5,8.01,29.99,6.94
2025-01-06,sv3pt5-199,517045,Holofoil,217.66,193.8,239.69,1000.0,239.95
2025-01-06,sv3pt5-205,517051,Holofoil,14.63,9.86,13.75,39.99,22.49
2025-01-06,sv3pt5-4,502555,Normal,0.11,0.01,0.15,25.0,0.11
2025-01-06,sv3pt5-4,502555,Reverse Holofoil,0.3,0.08,0.28,25.0,
2025-01-06,sv3pt5-6,502558,Holofoil,5.9,3.89,5.82,26.0,8.88
2025-01-06,sv3pt5-7,502548,Normal,0.31,0.01,0.15,4.99,
2025-01-06,sv3pt5-7,502548,Reverse Holofoil,0.26,0.05,0.25,15.0,
2025-01-06,sv4pt5-234,535090,Holofoil,173.46,159.98,199.48,374.99,
2025-01-06,sv4pt5-54,534416,Holofoil,2.22,1.25,2.5,35.0,3.0
2025-01-06,sv8-57,590025,Holofoil,7.52,6.0,8.39,29.99,8.0
2025-01-06,svp-085,518861,Normal,249.39,246.99,300.0,399.99,339.92
2025-01-06,swsh11-186,284137,Holofoil,531.46,434.5,590.0,699.0,620.99
2025-01-06,swsh12-186,451834,Holofoil,245.81,212.27,282.0,499.99,245.81
2025-01-06,swsh12pt5gg-GG69,478100,Holofoil,189.13,193.04,228.44,299.99,217.89
2025-01-06,swsh35-25,223018,Normal,0.08,0.02,0.17,1.49,0.07
2025-01-06,swsh35-25,223018,Reverse Holofoil,0.24,0.09,0.25,2.0,
2025-01-06,swsh35-74,223073,Holofoil,179.39,152.99,228.22,1500.0,228.22
2025-01-06,swsh45sv-SV107,232496,Holofoil,108.57,83.49,124.95,349.95,108.57
2025-01-06,swsh7-204,246693,Holofoil,28.01,24.84,34.99,70.0,30.59
2025-01-06,swsh7-205,246696,Holofoil,324.61,366.98,404.34,539.69,377.32
2025-01-06,swsh7-208,246755,Holofoil,24.64,19.71,25.0,49.69,31.94
2025-01-06,swsh7-209,246756,Holofoil,264.57,266.0,314.49,424.99,313.98
2025-01-06,swsh7-211,246702,Holofoil,39.55,33.22,43.98,77.69,46.98
2025-01-06,swsh7-212,246704,Holofoil,258.92,243.99,298.48,449.95,295.99
2025-01-06,swsh7-215,246723,Holofoil,1428.23,1480.0,1796.03,3000.0,1649.94
2025-01-06,swsh7-218,246733,Holofoil,542.95,459.08,675.5,850.0,691.0
2025-01-06,swsh7-41,246753,Holofoil,3.76,1.85,3.98,89.0,6.89
2025-01-06,swsh7-65,246690,Holofoil,8.13,4.8,8.53,500.0,16.19
2025-01-06,swsh7-75,246701,Holofoil,6.67,2.99,7.24,20.0,9.65
2025-01-06,swsh7-8,246691,Holofoil,4.06,2.31,4.26,24.99,6.99
2025-01-06,swsh8-271,253266,Holofoil,541.37,540.54,693.49,998.95,606.96
2025-01-06,swsh9-154,263873,Holofoil,193.26,174.99,214.97,1500.0,209.94
2025-01-07,base1-15,42355,Holofoil,122.64,71.17,127.24,300.0,
2025-01-07,base1-16,42356,Holofoil,38.51,23.0,31.45,64.99,25.18
2025-01-07,base1-2,42360,Holofoil,160.33,89.35,137.75,249.99,
2025-01-07,base1-4,42382,Holofoil,442.48,272.13,399.99,1249.99,
2025-01-07,base1-58,42402,Normal,2.79,0.38,2.08,9999.0,
2025-01-07,cel25c-4,250320,Holofoil,96.75,82.73,102.74,249.0,114.99
2025-01-07,gym2-2,83861,1st Edition Holofoil,936.79,895.0,895.0,895.0,
2025-01-07,gym2-2,83861,Unlimited Holofoil,293.73,308.42,356.12,499.99,
2025-01-07,neo1-9,86903,1st Edition Holofoil,780.96,753.96,2950.0,2953.99,
2025-01-07,neo1-9,86903,Unlimited Holofoil,349.06,323.59,360.17,1000.0,
2025-01-07,sl-151-bundle,502000,Normal,67.63,54.99,70.0,194.94,
2025-01-07,sl-151-etb,503313,Normal,155.92,150.0,200.0,4999.99,
2025-01-07,sl-151-upc,502005,Normal,254.22,249.95,299.87,694.94,
2025-01-07,sl-ar-box,265519,Normal,207.32,230.0,299.95,1999.99,
2025-01-07,sl-base-box,185731,Normal,,17000.0,17000.0,17000.0,
2025-01-07,sl-bs-box,256141,Normal,248.83,263.99,333.99,777.0,
2025-01-07,sl-cel-upc,245140,Normal,393.46,384.9,455.96,1000.0,
2025-01-07,sl-champ-etb,218791,Normal,105.22,99.99,120.0,399.99,
2025-01-07,sl-cz-etb,453470,Normal,73.73,72.92,90.0,999.99,
2025-01-07,sl-evs-box,242436,Normal,1068.4,1389.99,1742.6,9999.99,
2025-01-07,sl-evs-etb,243721,Normal,404.62,484.99,500.0,989.99,
2025-01-07,sl-fs-box,247654,Normal,480.28,492.0,549.0,1299.99,
2025-01-07,sl-hf-etb,194729,Normal,222.03,214.94,249.99,499.99,
2025-01-07,sl-jp-151,565243,Normal,104.55,99.99,118.99,199.99,
2025-01-07,sl-jp-terastal,603428,Normal,88.16,85.0,94.99,199.99,
2025-01-07,sl-lo-box,277324,Normal,356.18,409.96,484.75,1299.99,
2025-01-07,sl-neo-box,193334,Normal,,39999.99,39999.99,39999.99,
2025-01-07,sl-obf-box,501257,Normal,156.48,150.0,199.99,999.99,
2025-01-07,sl-pe-etb,593355,Normal,144.95,144.95,146.44,179.99,
2025-01-07,sl-pf-etb,528040,Normal,84.74,79.99,92.5,150.0,
2025-01-07,sl-shf-etb,228821,Normal,54.3,49.99,68.75,300.0,
2025-01-07,sl-ss-box,565606,Normal,247.65,235.0,270.5,600.0,
2025-01-07,sl-st-box,283389,Normal,232.99,239.0,299.98,1248.0,
2025-01-07,sl-tf-box,536225,Normal,148.75,159.99,180.0,333.0,
2025-01-07,sv2-185,497557,Normal,0.18,0.01,0.25,5.74,
2025-01-07,sv2-185,497557,Reverse Holofoil,0.97,0.1,0.86,10.0,1.49
2025-01-07,sv2-254,497669,Holofoil,13.47,11.0,14.93,100.0,13.49
2025-01-07,sv2-269,497689,Holofoil,63.22,67.0,80.0,259.99,72.0
2025-01-07,sv3pt5-151,516566,Holofoil,8.57,5.5,8.0,29.99,13.0
2025-01-07,sv3pt5-199,517045,Holofoil,221.43,189.99,239.97,1000.0,
2025-01-07,sv3pt5-205,517051,Holofoil,14.5,9.86,14.37,39.99,21.99
2025-01-07,sv3pt5-4,502555,Normal,0.1,0.01,0.15,25.0,
2025-01-07,sv3pt5-4,502555,Reverse Holofoil,0.3,0.08,0.29,25.0,
2025-01-07,sv3pt5-6,502558,Holofoil,5.98,3.99,5.8,26.0,6.83
2025-01-07,sv3pt5-7,502548,Normal,0.11,0.02,0.16,4.99,
2025-01-07,sv3pt5-7,502548,Reverse Holofoil,0.21,0.08,0.25,15.0,0.15
2025-01-07,sv4pt5-234,535090,Holofoil,173.69,159.98,199.97,374.99,
2025-01-07,sv4pt5-54,534416,Holofoil,2.26,1.45,2.5,34.99,
2025-01-07,sv8-57,590025,Holofoil,7.39,6.0,8.25,29.99,
2025-01-07,svp-085,518861,Normal,248.43,246.99,300.0,399.99,339.92
2025-01-07,swsh11-186,284137,Holofoil,531.46,434.5,590.0,699.0,620.99
2025-01-07,swsh12-186,451834,Holofoil,246.78,212.27,285.5,499.99,274.0
2025-01-07,swsh12pt5gg-GG69,478100,Holofoil,192.89,181.99,224.69,298.69,215.25
2025-01-07,swsh35-25,223018,Normal,0.08,0.02,0.17,1.49,0.07
2025-01-07,swsh35-25,223018,Reverse Holofoil,0.24,0.09,0.25,2.0,
2025-01-07,swsh35-74,223073,Holofoil,179.39,152.99,228.21,1500.0,228.2
2025-01-07,swsh45sv-SV107,232496,Holofoil,107.82,83.49,123.22,349.95,108.57
2025-01-07,swsh7-204,246693,Holofoil,28.01,24.84,34.99,70.0,30.59
2025-01-07,swsh7-205,246696,Holofoil,324.61,345.86,400.0,539.69,345.86
2025-01-07,swsh7-208,246755,Holofoil,24.64,19.71,26.4,49.69,29.69
2025-01-07,swsh7-209,246756,Holofoil,264.57,266.0,313.98,424.99,313.97
2025-01-07,swsh7-211,246702,Holofoil,39.83,33.22,43.57,77.69,46.98
2025-01-07,swsh7-212,246704,Holofoil,259.64,243.99,298.48,449.95,295.99
2025-01-07,swsh7-215,246723,Holofoil,1428.23,1480.0,1659.0,2000.0,1649.94
2025-01-07,swsh7-218,246733,Holofoil,542.95,459.08,691.0,850.0,691.0
2025-01-07,swsh7-41,246753,Holofoil,3.71,1.85,3.99,89.0,6.89
2025-01-07,swsh7-65,246690,Holofoil,7.71,4.8,8.47,500.0,12.99
2025-01-07,swsh7-75,246701,Holofoil,6.02,2.99,7.21,20.0,7.66
2025-01-07,swsh7-8,246691,Holofoil,3.97,2.0,4.27,24.99,7.98
2025-01-07,swsh8-271,253266,Holofoil,544.97,568.44,693.49,998.95,606.96
2025-01-07,swsh9-154,263873,Holofoil,192.08,171.2,215.1,1500.0,209.95
2025-01-08,base1-15,42355,Holofoil,121.64,68.07,121.57,300.0,
2025-01-08,base1-16,42356,Holofoil,38.51,23.01,32.25,64.99,28.52
2025-01-08,base1-2,42360,Holofoil,161.11,88.51,135.89,249.99,
2025-01-08,base1-4,42382,Holofoil,442.48,272.13,369.99,1249.99,
2025-01-08,base1-58,42402,Normal,2.81,0.38,2.01,9999.0,7.45
2025-01-08,cel25c-4,250320,Holofoil,95.75,68.79,106.47,200.0,111.95
2025-01-08,gym2-2,83861,1st Edition Holofoil,936.79,895.0,895.0,895.0,
2025-01-08,gym2-2,83861,Unlimited Holofoil,293.73,308.42,356.12,499.99,
2025-01-08,neo1-9,86903,1st Edition Holofoil,780.96,753.96,2950.0,2953.99,
2025-01-08,neo1-9,86903,Unlimited Holofoil,349.06,323.59,344.97,500.0,
2025-01-08,sl-151-bundle,502000,Normal,65.05,55.55,70.0,194.94,
2025-01-08,sl-151-etb,503313,Normal,158.34,132.43,199.99,4999.99,
2025-01-08,sl-151-upc,502005,Normal,253.74,249.95,299.87,694.94,
2025-01-08,sl-ar-box,265519,Normal,208.12,230.0,299.97,1999.99,
2025-01-08,sl-base-box,185731,Normal,,17000.0,17000.0,17000.0,
2025-01-08,sl-bs-box,256141,Normal,250.27,289.99,374.98,777.0,
2025-01-08,sl-cel-upc,245140,Normal,393.46,384.9,450.0,1000.0,
2025-01-08,sl-champ-etb,218791,Normal,105.24,99.99,119.99,399.99,
2025-01-08,sl-cz-etb,453470,Normal,77.78,72.92,99.93,999.99,
2025-01-08,sl-evs-box,242436,Normal,1104.72,1389.99,1699.99,9999.99,
2025-01-08,sl-evs-etb,243721,Normal,404.62,483.0,499.99,989.99,
2025-01-08,sl-fs-box,247654,Normal,483.68,490.0,549.0,1299.99,
2025-01-08,sl-hf-etb,194729,Normal,224.7,228.0,250.0,499.99,
2025-01-08,sl-jp-151,565243,Normal,104.72,94.0,116.89,199.99,
2025-01-08,sl-jp-terastal,603428,Normal,91.54,86.99,95.0,199.99,
2025-01-08,sl-lo-box,277324,Normal,360.98,395.0,446.5,1299.99,
2025-01-08,sl-neo-box,193334,Normal,,39999.99,39999.99,39999.99,
2025-01-08,sl-obf-box,501257,Normal,157.28,158.49,199.95,999.99,
2025-01-08,sl-pe-etb,593355,Normal,142.41,143.95,146.99,179.99,
2025-01-08,sl-pf-etb,528040,Normal,83.62,79.99,97.48,150.0,
2025-01-08,sl-shf-etb,228821,Normal,55.43,50.0,69.99,300.0,
2025-01-08,sl-ss-box,565606,Normal,244.77,235.0,269.5,600.0,
2025-01-08,sl-st-box,283389,Normal,238.59,239.0,300.0,1248.0,
2025-01-08,sl-tf-box,536225,Normal,152.97,160.0,180.0,333.0,
2025-01-08,sv2-185,497557,Normal,0.18,0.01,0.25,5.74,
2025-01-08,sv2-185,497557,Reverse Holofoil,0.95,0.1,0.89,10.0,2.25
2025-01-08,sv2-254,497669,Holofoil,13.28,10.0,14.95,100.0,13.49
2025-01-08,sv2-269,497689,Holofoil,63.27,57.99,80.0,259.99,72.0
2025-01-08,sv3pt5-151,516566,Holofoil,7.67,5.55,8.09,29.99,13.0
2025-01-08,sv3pt5-199,517045,Holofoil,221.41,189.99,239.25,1000.0,194.19
2025-01-08,sv3pt5-205,517051,Holofoil,12.49,9.86,13.99,39.99,17.23
2025-01-08,sv3pt5-4,502555,Normal,0.1,0.01,0.15,25.0,0.09
2025-01-08,sv3pt5-4,502555,Reverse Holofoil,0.23,0.08,0.28,25.0,
2025-01-08,sv3pt5-6,502558,Holofoil,5.8,3.77,5.84,26.0,5.59
2025-01-08,sv3pt5-7,502548,Normal,0.13,0.02,0.15,4.99,0.1
2025-01-08,sv3pt5-7,502548,Reverse Holofoil,0.19,0.08,0.25,15.0,0.19
2025-01-08,sv4pt5-234,535090,Holofoil,174.53,159.0,199.48,374.99,149.99
2025-01-08,sv4pt5-54,534416,Holofoil,2.08,1.0,2.5,34.99,3.0
2025-01-08,sv8-57,590025,Holofoil,7.7,6.0,8.7,29.99,8.94
2025-01-08,svp-085,518861,Normal,249.19,246.99,300.0,399.99,339.92
2025-01-08,swsh11-186,284137,Holofoil,531.46,425.0,580.0,699.0,599.98
2025-01-08,swsh12-186,451834,Holofoil,246.22,212.27,274.75,499.99,274.0
2025-01-08,swsh12pt5gg-GG69,478100,Holofoil,197.38,181.99,220.6,298.69,206.98
2025-01-08,swsh35-25,223018,Normal,0.08,0.02,0.16,1.49,0.07
2025-01-08,swsh35-25,223018,Reverse Holofoil,0.24,0.09,0.25,2.0,
2025-01-08,swsh35-74,223073,Holofoil,179.39,150.0,224.61,1500.0,169.69
2025-01-08,swsh45sv-SV107,232496,Holofoil,107.82,83.49,121.11,349.95,83.49
2025-01-08,swsh7-204,246693,Holofoil,28.01,24.84,34.98,70.0,30.59
2025-01-08,swsh7-205,246696,Holofoil,324.61,346.36,399.64,539.69,346.36
2025-01-08,swsh7-208,246755,Holofoil,24.64,19.0,25.0,49.69,29.69
2025-01-08,swsh7-209,246756,Holofoil,264.15,265.0,313.98,424.99,313.97
2025-01-08,swsh7-211,246702,Holofoil,39.83,33.22,42.0,77.69,46.98
2025-01-08,swsh7-212,246704,Holofoil,260.4,243.99,298.48,449.95,295.99
2025-01-08,swsh7-215,246723,Holofoil,1438.22,1449.99,1717.65,2000.0,1449.99
2025-01-08,swsh7-218,246733,Holofoil,542.95,459.08,701.76,850.0,691.0
2025-01-08,swsh7-41,246753,Holofoil,3.46,1.85,3.99,19.99,6.89
2025-01-08,swsh7-65,246690,Holofoil,9.06,4.8,8.72,500.0,16.2
2025-01-08,swsh7-75,246701,Holofoil,5.92,3.99,7.17,20.0,7.66
2025-01-08,swsh7-8,246691,Holofoil,3.89,2.0,4.3,24.99,7.98
2025-01-08,swsh8-271,253266,Holofoil,552.31,568.44,693.49,998.95,606.96
2025-01-08,swsh9-154,263873,Holofoil,192.29,171.0,219.99,1500.0,174.99
2025-01-09,base1-15,42355,Holofoil,123.34,79.99,138.39,300.0,
2025-01-09,base1-16,42356,Holofoil,38.51,23.0,31.32,64.99,24.99
2025-01-09,base1-2,42360,Holofoil,161.11,89.67,137.27,249.99,
2025-01-09,base1-4,42382,Holofoil,442.48,272.13,399.99,1249.99,
2025-01-09,base1-58,42402,Normal,3.26,0.38,2.01,9999.0,
2025-01-09,cel25c-4,250320,Holofoil,92.43,68.79,113.49,163.99,111.39
2025-01-09,gym2-2,83861,1st Edition Holofoil,936.79,895.0,895.0,895.0,
2025-01-09,gym2-2,83861,Unlimited Holofoil,293.73,308.42,356.12,499.99,
2025-01-09,neo1-9,86903,1st Edition Holofoil,780.96,753.96,2950.0,2953.99,
2025-01-09,neo1-9,86903,Unlimited Holofoil,349.06,323.59,344.97,500.0,
2025-01-09,sl-151-bundle,502000,Normal,63.4,59.99,70.0,194.94,
2025-01-09,sl-151-etb,503313,Normal,159.54,144.99,200.0,4999.99,
2025-01-09,sl-151-upc,502005,Normal,252.29,245.5,299.98,694.94,
2025-01-09,sl-ar-box,265519,Normal,209.84,230.0,299.99,1999.99,
2025-01-09,sl-base-box,185731,Normal,,17000.0,17000.0,17000.0,
2025-01-09,sl-bs-box,256141,Normal,264.32,299.0,375.0,999.99,
2025-01-09,sl-cel-upc,245140,Normal,393.5,394.99,450.0,1000.0,
2025-01-09,sl-champ-etb,218791,Normal,105.12,99.99,119.99,399.99,
2025-01-09,sl-cz-etb,453470,Normal,78.85,72.92,99.98,999.99,
2025-01-09,sl-evs-box,242436,Normal,1122.88,1374.94,1699.99,9999.99,
2025-01-09,sl-evs-etb,243721,Normal,404.62,477.97,497.5,989.99,
2025-01-09,sl-fs-box,247654,Normal,486.56,490.0,585.35,1299.99,
2025-01-09,sl-hf-etb,194729,Normal,224.7,228.0,252.63,499.99,
2025-01-09,sl-jp-151,565243,Normal,103.65,99.99,120.0,199.99,
2025-01-09,sl-jp-terastal,603428,Normal,91.88,90.93,100.0,199.99,
2025-01-09,sl-lo-box,277324,Normal,374.98,379.99,450.0,1299.99,
2025-01-09,sl-neo-box,193334,Normal,,39999.99,39999.99,39999.99,
2025-01-09,sl-obf-box,501257,Normal,156.9,157.5,199.96,999.99,
2025-01-09,sl-pe-etb,593355,Normal,154.97,146.99,158.19,199.99,
2025-01-09,sl-pf-etb,528040,Normal,85.7,79.99,95.14,150.0,
2025-01-09,sl-shf-etb,228821,Normal,60.04,55.0,76.05,300.0,
2025-01-09,sl-ss-box,565606,Normal,248.75,244.0,268.0,610.98,
2025-01-09,sl-st-box,283389,Normal,240.59,239.0,299.99,1248.0,
2025-01-09,sl-tf-box,536225,Normal,155.93,160.49,180.0,333.0,
2025-01-09,sv2-185,497557,Normal,0.22,0.01,0.25,5.74,
2025-01-09,sv2-185,497557,Reverse Holofoil,0.93,0.1,0.91,10.0,1.49
2025-01-09,sv2-254,497669,Holofoil,13.18,11.0,14.95,100.0,13.18
2025-01-09,sv2-269,497689,Holofoil,63.44,65.0,79.98,259.99,72.0
2025-01-09,sv3pt5-151,516566,Holofoil,8.35,5.55,8.1,29.99,10.12
2025-01-09,sv3pt5-199,517045,Holofoil,219.65,197.99,239.69,1000.0,
2025-01-09,sv3pt5-205,517051,Holofoil,12.55,9.65,13.75,39.99,14.88
2025-01-09,sv3pt5-4,502555,Normal,0.1,0.01,0.15,25.0,
2025-01-09,sv3pt5-4,502555,Reverse Holofoil,0.23,0.08,0.27,25.0,
2025-01-09,sv3pt5-6,502558,Holofoil,5.76,3.73,5.75,26.0,4.2
2025-01-09,sv3pt5-7,502548,Normal,0.15,0.02,0.15,4.99,
2025-01-09,sv3pt5-7,502548,Reverse Holofoil,0.18,0.08,0.25,15.0,0.2
2025-01-09,sv4pt5-234,535090,Holofoil,173.79,143.99,197.47,374.99,159.98
2025-01-09,sv4pt5-54,534416,Holofoil,2.23,1.45,2.5,34.99,2.99
2025-01-09,sv8-57,590025,Holofoil,7.73,6.0,8.4,29.99,
2025-01-09,svp-085,518861,Normal,249.87,275.0,305.0,700.0,338.98
2025-01-09,swsh11-186,284137,Holofoil,531.46,425.0,590.0,699.99,599.98
2025-01-09,swsh12-186,451834,Holofoil,245.6,246.0,282.5,499.99,273.99
2025-01-09,swsh12pt5gg-GG69,478100,Holofoil,199.88,189.99,222.95,298.69,217.89
2025-01-09,swsh35-25,223018,Normal,0.09,0.02,0.15,1.49,
2025-01-09,swsh35-25,223018,Reverse Holofoil,0.24,0.09,0.25,2.0,
2025-01-09,swsh35-74,223073,Holofoil,180.8,150.0,224.97,1500.0,190.0
2025-01-09,swsh45sv-SV107,232496,Holofoil,107.98,86.99,123.62,349.95,128.98
2025-01-09,swsh7-204,246693,Holofoil,28.01,24.84,34.98,70.0,30.59
2025-01-09,swsh7-205,246696,Holofoil,326.05,346.36,399.64,494.99,346.36
2025-01-09,swsh7-208,246755,Holofoil,24.64,19.0,25.0,49.69,29.68
2025-01-09,swsh7-209,246756,Holofoil,267.55,265.0,314.99,424.99,314.99
2025-01-09,swsh7-211,246702,Holofoil,39.83,33.22,42.5,77.69,46.98
2025-01-09,swsh7-212,246704,Holofoil,260.4,243.99,297.82,449.95,295.99
